Original_Row,Field,Action,Reason
32021,Duplicate Record,Deleted,Multiple joins/reconnects
32032,Duplicate Record,Deleted,Multiple joins/reconnects
32033,Duplicate Record,Deleted,Multiple joins/reconnects
32041,Duplicate Record,Deleted,Multiple joins/reconnects
32056,Duplicate Record,Deleted,Multiple joins/reconnects
32067,Duplicate Record,Deleted,Multiple joins/reconnects
32121,Duplicate Record,Deleted,Multiple joins/reconnects
32125,Duplicate Record,Deleted,Multiple joins/reconnects
32126,Duplicate Record,Deleted,Multiple joins/reconnects
32132,Duplicate Record,Deleted,Multiple joins/reconnects
32133,Duplicate Record,Deleted,Multiple joins/reconnects
32168,Duplicate Record,Deleted,Multiple joins/reconnects
32169,Duplicate Record,Deleted,Multiple joins/reconnects
32172,Duplicate Record,Deleted,Multiple joins/reconnects
32173,Duplicate Record,Deleted,Multiple joins/reconnects
32192,Duplicate Record,Deleted,Multiple joins/reconnects
32197,Duplicate Record,Deleted,Multiple joins/reconnects
32200,Duplicate Record,Deleted,Multiple joins/reconnects
32203,Duplicate Record,Deleted,Multiple joins/reconnects
32204,Duplicate Record,Deleted,Multiple joins/reconnects
32216,Duplicate Record,Deleted,Multiple joins/reconnects
32304,Duplicate Record,Deleted,Multiple joins/reconnects
32327,Duplicate Record,Deleted,Multiple joins/reconnects
32328,Duplicate Record,Deleted,Multiple joins/reconnects
32330,Duplicate Record,Deleted,Multiple joins/reconnects
32331,Duplicate Record,Deleted,Multiple joins/reconnects
32345,Duplicate Record,Deleted,Multiple joins/reconnects
32346,Duplicate Record,Deleted,Multiple joins/reconnects
32377,Duplicate Record,Deleted,Multiple joins/reconnects
32390,Duplicate Record,Deleted,Multiple joins/reconnects
32399,Duplicate Record,Deleted,Multiple joins/reconnects
32400,Duplicate Record,Deleted,Multiple joins/reconnects
32414,Duplicate Record,Deleted,Multiple joins/reconnects
32415,Duplicate Record,Deleted,Multiple joins/reconnects
32426,Duplicate Record,Deleted,Multiple joins/reconnects
32427,Duplicate Record,Deleted,Multiple joins/reconnects
32433,Duplicate Record,Deleted,Multiple joins/reconnects
32502,Duplicate Record,Deleted,Multiple joins/reconnects
32503,Duplicate Record,Deleted,Multiple joins/reconnects
32514,Duplicate Record,Deleted,Multiple joins/reconnects
32515,Duplicate Record,Deleted,Multiple joins/reconnects
32523,Duplicate Record,Deleted,Multiple joins/reconnects
32559,Duplicate Record,Deleted,Multiple joins/reconnects
32560,Duplicate Record,Deleted,Multiple joins/reconnects
32570,Duplicate Record,Deleted,Multiple joins/reconnects
32575,Duplicate Record,Deleted,Multiple joins/reconnects
32576,Duplicate Record,Deleted,Multiple joins/reconnects
32589,Duplicate Record,Deleted,Multiple joins/reconnects
32590,Duplicate Record,Deleted,Multiple joins/reconnects
32604,Duplicate Record,Deleted,Multiple joins/reconnects
32608,Duplicate Record,Deleted,Multiple joins/reconnects
32609,Duplicate Record,Deleted,Multiple joins/reconnects
32622,Duplicate Record,Deleted,Multiple joins/reconnects
32632,Duplicate Record,Deleted,Multiple joins/reconnects
32653,Duplicate Record,Deleted,Multiple joins/reconnects
32654,Duplicate Record,Deleted,Multiple joins/reconnects
32659,Duplicate Record,Deleted,Multiple joins/reconnects
32660,Duplicate Record,Deleted,Multiple joins/reconnects
32663,Duplicate Record,Deleted,Multiple joins/reconnects
32667,Duplicate Record,Deleted,Multiple joins/reconnects
32679,Duplicate Record,Deleted,Multiple joins/reconnects
32680,Duplicate Record,Deleted,Multiple joins/reconnects
32682,Duplicate Record,Deleted,Multiple joins/reconnects
32713,Duplicate Record,Deleted,Multiple joins/reconnects
32714,Duplicate Record,Deleted,Multiple joins/reconnects
32721,Duplicate Record,Deleted,Multiple joins/reconnects
32722,Duplicate Record,Deleted,Multiple joins/reconnects
32757,Duplicate Record,Deleted,Multiple joins/reconnects
32780,Duplicate Record,Deleted,Multiple joins/reconnects
32781,Duplicate Record,Deleted,Multiple joins/reconnects
32784,Duplicate Record,Deleted,Multiple joins/reconnects
32785,Duplicate Record,Deleted,Multiple joins/reconnects
32792,Duplicate Record,Deleted,Multiple joins/reconnects
32801,Duplicate Record,Deleted,Multiple joins/reconnects
32804,Duplicate Record,Deleted,Multiple joins/reconnects
32818,Duplicate Record,Deleted,Multiple joins/reconnects
32826,Duplicate Record,Deleted,Multiple joins/reconnects
32827,Duplicate Record,Deleted,Multiple joins/reconnects
32840,Duplicate Record,Deleted,Multiple joins/reconnects
32841,Duplicate Record,Deleted,Multiple joins/reconnects
32848,Duplicate Record,Deleted,Multiple joins/reconnects
32880,Duplicate Record,Deleted,Multiple joins/reconnects
32910,Duplicate Record,Deleted,Multiple joins/reconnects
32911,Duplicate Record,Deleted,Multiple joins/reconnects
32959,Duplicate Record,Deleted,Multiple joins/reconnects
32960,Duplicate Record,Deleted,Multiple joins/reconnects
32967,Duplicate Record,Deleted,Multiple joins/reconnects
32968,Duplicate Record,Deleted,Multiple joins/reconnects
32978,Duplicate Record,Deleted,Multiple joins/reconnects
32979,Duplicate Record,Deleted,Multiple joins/reconnects
32984,Duplicate Record,Deleted,Multiple joins/reconnects
32990,Duplicate Record,Deleted,Multiple joins/reconnects
33000,Duplicate Record,Deleted,Multiple joins/reconnects
33001,Duplicate Record,Deleted,Multiple joins/reconnects
33031,Duplicate Record,Deleted,Multiple joins/reconnects
33043,Duplicate Record,Deleted,Multiple joins/reconnects
33048,Duplicate Record,Deleted,Multiple joins/reconnects
33064,Duplicate Record,Deleted,Multiple joins/reconnects
33068,Duplicate Record,Deleted,Multiple joins/reconnects
33070,Duplicate Record,Deleted,Multiple joins/reconnects
33071,Duplicate Record,Deleted,Multiple joins/reconnects
33080,Duplicate Record,Deleted,Multiple joins/reconnects
33081,Duplicate Record,Deleted,Multiple joins/reconnects
33094,Duplicate Record,Deleted,Multiple joins/reconnects
33095,Duplicate Record,Deleted,Multiple joins/reconnects
33124,Duplicate Record,Deleted,Multiple joins/reconnects
33125,Duplicate Record,Deleted,Multiple joins/reconnects
33129,Duplicate Record,Deleted,Multiple joins/reconnects
33130,Duplicate Record,Deleted,Multiple joins/reconnects
33201,Duplicate Record,Deleted,Multiple joins/reconnects
33215,Duplicate Record,Deleted,Multiple joins/reconnects
33218,Duplicate Record,Deleted,Multiple joins/reconnects
33219,Duplicate Record,Deleted,Multiple joins/reconnects
33232,Duplicate Record,Deleted,Multiple joins/reconnects
33258,Duplicate Record,Deleted,Multiple joins/reconnects
33289,Duplicate Record,Deleted,Multiple joins/reconnects
33290,Duplicate Record,Deleted,Multiple joins/reconnects
33302,Duplicate Record,Deleted,Multiple joins/reconnects
33306,Duplicate Record,Deleted,Multiple joins/reconnects
33307,Duplicate Record,Deleted,Multiple joins/reconnects
33314,Duplicate Record,Deleted,Multiple joins/reconnects
33333,Duplicate Record,Deleted,Multiple joins/reconnects
33343,Duplicate Record,Deleted,Multiple joins/reconnects
33375,Duplicate Record,Deleted,Multiple joins/reconnects
33379,Duplicate Record,Deleted,Multiple joins/reconnects
33394,Duplicate Record,Deleted,Multiple joins/reconnects
33412,Duplicate Record,Deleted,Multiple joins/reconnects
33415,Duplicate Record,Deleted,Multiple joins/reconnects
33416,Duplicate Record,Deleted,Multiple joins/reconnects
33419,Duplicate Record,Deleted,Multiple joins/reconnects
33420,Duplicate Record,Deleted,Multiple joins/reconnects
33427,Duplicate Record,Deleted,Multiple joins/reconnects
33428,Duplicate Record,Deleted,Multiple joins/reconnects
33431,Duplicate Record,Deleted,Multiple joins/reconnects
33432,Duplicate Record,Deleted,Multiple joins/reconnects
33446,Duplicate Record,Deleted,Multiple joins/reconnects
33447,Duplicate Record,Deleted,Multiple joins/reconnects
33469,Duplicate Record,Deleted,Multiple joins/reconnects
33499,Duplicate Record,Deleted,Multiple joins/reconnects
33500,Duplicate Record,Deleted,Multiple joins/reconnects
33517,Duplicate Record,Deleted,Multiple joins/reconnects
33518,Duplicate Record,Deleted,Multiple joins/reconnects
33533,Duplicate Record,Deleted,Multiple joins/reconnects
33534,Duplicate Record,Deleted,Multiple joins/reconnects
33538,Duplicate Record,Deleted,Multiple joins/reconnects
33539,Duplicate Record,Deleted,Multiple joins/reconnects
33549,Duplicate Record,Deleted,Multiple joins/reconnects
33571,Duplicate Record,Deleted,Multiple joins/reconnects
33572,Duplicate Record,Deleted,Multiple joins/reconnects
33580,Duplicate Record,Deleted,Multiple joins/reconnects
33587,Duplicate Record,Deleted,Multiple joins/reconnects
33588,Duplicate Record,Deleted,Multiple joins/reconnects
33592,Duplicate Record,Deleted,Multiple joins/reconnects
33613,Duplicate Record,Deleted,Multiple joins/reconnects
33614,Duplicate Record,Deleted,Multiple joins/reconnects
33641,Duplicate Record,Deleted,Multiple joins/reconnects
33642,Duplicate Record,Deleted,Multiple joins/reconnects
33690,Duplicate Record,Deleted,Multiple joins/reconnects
33691,Duplicate Record,Deleted,Multiple joins/reconnects
33697,Duplicate Record,Deleted,Multiple joins/reconnects
33713,Duplicate Record,Deleted,Multiple joins/reconnects
33714,Duplicate Record,Deleted,Multiple joins/reconnects
33723,Duplicate Record,Deleted,Multiple joins/reconnects
33724,Duplicate Record,Deleted,Multiple joins/reconnects
33728,Duplicate Record,Deleted,Multiple joins/reconnects
33729,Duplicate Record,Deleted,Multiple joins/reconnects
33753,Duplicate Record,Deleted,Multiple joins/reconnects
33754,Duplicate Record,Deleted,Multiple joins/reconnects
33791,Duplicate Record,Deleted,Multiple joins/reconnects
33792,Duplicate Record,Deleted,Multiple joins/reconnects
33794,Duplicate Record,Deleted,Multiple joins/reconnects
33829,Duplicate Record,Deleted,Multiple joins/reconnects
33830,Duplicate Record,Deleted,Multiple joins/reconnects
33835,Duplicate Record,Deleted,Multiple joins/reconnects
33844,Duplicate Record,Deleted,Multiple joins/reconnects
33845,Duplicate Record,Deleted,Multiple joins/reconnects
33850,Duplicate Record,Deleted,Multiple joins/reconnects
33869,Duplicate Record,Deleted,Multiple joins/reconnects
33880,Duplicate Record,Deleted,Multiple joins/reconnects
33881,Duplicate Record,Deleted,Multiple joins/reconnects
33883,Duplicate Record,Deleted,Multiple joins/reconnects
33919,Duplicate Record,Deleted,Multiple joins/reconnects
33925,Duplicate Record,Deleted,Multiple joins/reconnects
33956,Duplicate Record,Deleted,Multiple joins/reconnects
33965,Duplicate Record,Deleted,Multiple joins/reconnects
34002,Duplicate Record,Deleted,Multiple joins/reconnects
34004,Duplicate Record,Deleted,Multiple joins/reconnects
34068,Duplicate Record,Deleted,Multiple joins/reconnects
34069,Duplicate Record,Deleted,Multiple joins/reconnects
34077,Duplicate Record,Deleted,Multiple joins/reconnects
34078,Duplicate Record,Deleted,Multiple joins/reconnects
34099,Duplicate Record,Deleted,Multiple joins/reconnects
34105,Duplicate Record,Deleted,Multiple joins/reconnects
34106,Duplicate Record,Deleted,Multiple joins/reconnects
34109,Duplicate Record,Deleted,Multiple joins/reconnects
34186,Duplicate Record,Deleted,Multiple joins/reconnects
34187,Duplicate Record,Deleted,Multiple joins/reconnects
34196,Duplicate Record,Deleted,Multiple joins/reconnects
34201,Duplicate Record,Deleted,Multiple joins/reconnects
34207,Duplicate Record,Deleted,Multiple joins/reconnects
34210,Duplicate Record,Deleted,Multiple joins/reconnects
34232,Duplicate Record,Deleted,Multiple joins/reconnects
34238,Duplicate Record,Deleted,Multiple joins/reconnects
34239,Duplicate Record,Deleted,Multiple joins/reconnects
34264,Duplicate Record,Deleted,Multiple joins/reconnects
34265,Duplicate Record,Deleted,Multiple joins/reconnects
34272,Duplicate Record,Deleted,Multiple joins/reconnects
34273,Duplicate Record,Deleted,Multiple joins/reconnects
34285,Duplicate Record,Deleted,Multiple joins/reconnects
34289,Duplicate Record,Deleted,Multiple joins/reconnects
34290,Duplicate Record,Deleted,Multiple joins/reconnects
34305,Duplicate Record,Deleted,Multiple joins/reconnects
34306,Duplicate Record,Deleted,Multiple joins/reconnects
34311,Duplicate Record,Deleted,Multiple joins/reconnects
34312,Duplicate Record,Deleted,Multiple joins/reconnects
34319,Duplicate Record,Deleted,Multiple joins/reconnects
34320,Duplicate Record,Deleted,Multiple joins/reconnects
34328,Duplicate Record,Deleted,Multiple joins/reconnects
34329,Duplicate Record,Deleted,Multiple joins/reconnects
34347,Duplicate Record,Deleted,Multiple joins/reconnects
34367,Duplicate Record,Deleted,Multiple joins/reconnects
34368,Duplicate Record,Deleted,Multiple joins/reconnects
34377,Duplicate Record,Deleted,Multiple joins/reconnects
34403,Duplicate Record,Deleted,Multiple joins/reconnects
34404,Duplicate Record,Deleted,Multiple joins/reconnects
34417,Duplicate Record,Deleted,Multiple joins/reconnects
34418,Duplicate Record,Deleted,Multiple joins/reconnects
34427,Duplicate Record,Deleted,Multiple joins/reconnects
34430,Duplicate Record,Deleted,Multiple joins/reconnects
34431,Duplicate Record,Deleted,Multiple joins/reconnects
34444,Duplicate Record,Deleted,Multiple joins/reconnects
34445,Duplicate Record,Deleted,Multiple joins/reconnects
34457,Duplicate Record,Deleted,Multiple joins/reconnects
34460,Duplicate Record,Deleted,Multiple joins/reconnects
34461,Duplicate Record,Deleted,Multiple joins/reconnects
34467,Duplicate Record,Deleted,Multiple joins/reconnects
34468,Duplicate Record,Deleted,Multiple joins/reconnects
34476,Duplicate Record,Deleted,Multiple joins/reconnects
34492,Duplicate Record,Deleted,Multiple joins/reconnects
34508,Duplicate Record,Deleted,Multiple joins/reconnects
34523,Duplicate Record,Deleted,Multiple joins/reconnects
34529,Duplicate Record,Deleted,Multiple joins/reconnects
34533,Duplicate Record,Deleted,Multiple joins/reconnects
34541,Duplicate Record,Deleted,Multiple joins/reconnects
34542,Duplicate Record,Deleted,Multiple joins/reconnects
34547,Duplicate Record,Deleted,Multiple joins/reconnects
34556,Duplicate Record,Deleted,Multiple joins/reconnects
34569,Duplicate Record,Deleted,Multiple joins/reconnects
34571,Duplicate Record,Deleted,Multiple joins/reconnects
34584,Duplicate Record,Deleted,Multiple joins/reconnects
34589,Duplicate Record,Deleted,Multiple joins/reconnects
34590,Duplicate Record,Deleted,Multiple joins/reconnects
34598,Duplicate Record,Deleted,Multiple joins/reconnects
34599,Duplicate Record,Deleted,Multiple joins/reconnects
34614,Duplicate Record,Deleted,Multiple joins/reconnects
34615,Duplicate Record,Deleted,Multiple joins/reconnects
34642,Duplicate Record,Deleted,Multiple joins/reconnects
34662,Duplicate Record,Deleted,Multiple joins/reconnects
34663,Duplicate Record,Deleted,Multiple joins/reconnects
34688,Duplicate Record,Deleted,Multiple joins/reconnects
34689,Duplicate Record,Deleted,Multiple joins/reconnects
34696,Duplicate Record,Deleted,Multiple joins/reconnects
34697,Duplicate Record,Deleted,Multiple joins/reconnects
34700,Duplicate Record,Deleted,Multiple joins/reconnects
34711,Duplicate Record,Deleted,Multiple joins/reconnects
34712,Duplicate Record,Deleted,Multiple joins/reconnects
34719,Duplicate Record,Deleted,Multiple joins/reconnects
34731,Duplicate Record,Deleted,Multiple joins/reconnects
34744,Duplicate Record,Deleted,Multiple joins/reconnects
34745,Duplicate Record,Deleted,Multiple joins/reconnects
34749,Duplicate Record,Deleted,Multiple joins/reconnects
34763,Duplicate Record,Deleted,Multiple joins/reconnects
34783,Duplicate Record,Deleted,Multiple joins/reconnects
34789,Duplicate Record,Deleted,Multiple joins/reconnects
34790,Duplicate Record,Deleted,Multiple joins/reconnects
34793,Duplicate Record,Deleted,Multiple joins/reconnects
34823,Duplicate Record,Deleted,Multiple joins/reconnects
34836,Duplicate Record,Deleted,Multiple joins/reconnects
34840,Duplicate Record,Deleted,Multiple joins/reconnects
34846,Duplicate Record,Deleted,Multiple joins/reconnects
34855,Duplicate Record,Deleted,Multiple joins/reconnects
34861,Duplicate Record,Deleted,Multiple joins/reconnects
34867,Duplicate Record,Deleted,Multiple joins/reconnects
34868,Duplicate Record,Deleted,Multiple joins/reconnects
34876,Duplicate Record,Deleted,Multiple joins/reconnects
34892,Duplicate Record,Deleted,Multiple joins/reconnects
34919,Duplicate Record,Deleted,Multiple joins/reconnects
34940,Duplicate Record,Deleted,Multiple joins/reconnects
34942,Duplicate Record,Deleted,Multiple joins/reconnects
34943,Duplicate Record,Deleted,Multiple joins/reconnects
34949,Duplicate Record,Deleted,Multiple joins/reconnects
34950,Duplicate Record,Deleted,Multiple joins/reconnects
34963,Duplicate Record,Deleted,Multiple joins/reconnects
34979,Duplicate Record,Deleted,Multiple joins/reconnects
34980,Duplicate Record,Deleted,Multiple joins/reconnects
35022,Duplicate Record,Deleted,Multiple joins/reconnects
35023,Duplicate Record,Deleted,Multiple joins/reconnects
35032,Duplicate Record,Deleted,Multiple joins/reconnects
35047,Duplicate Record,Deleted,Multiple joins/reconnects
35048,Duplicate Record,Deleted,Multiple joins/reconnects
35054,Duplicate Record,Deleted,Multiple joins/reconnects
35059,Duplicate Record,Deleted,Multiple joins/reconnects
35060,Duplicate Record,Deleted,Multiple joins/reconnects
35070,Duplicate Record,Deleted,Multiple joins/reconnects
35076,Duplicate Record,Deleted,Multiple joins/reconnects
35077,Duplicate Record,Deleted,Multiple joins/reconnects
35083,Duplicate Record,Deleted,Multiple joins/reconnects
35084,Duplicate Record,Deleted,Multiple joins/reconnects
35087,Duplicate Record,Deleted,Multiple joins/reconnects
35093,Duplicate Record,Deleted,Multiple joins/reconnects
35094,Duplicate Record,Deleted,Multiple joins/reconnects
35096,Duplicate Record,Deleted,Multiple joins/reconnects
35097,Duplicate Record,Deleted,Multiple joins/reconnects
35114,Duplicate Record,Deleted,Multiple joins/reconnects
35115,Duplicate Record,Deleted,Multiple joins/reconnects
35134,Duplicate Record,Deleted,Multiple joins/reconnects
35166,Duplicate Record,Deleted,Multiple joins/reconnects
35167,Duplicate Record,Deleted,Multiple joins/reconnects
35182,Duplicate Record,Deleted,Multiple joins/reconnects
35188,Duplicate Record,Deleted,Multiple joins/reconnects
35189,Duplicate Record,Deleted,Multiple joins/reconnects
35198,Duplicate Record,Deleted,Multiple joins/reconnects
35199,Duplicate Record,Deleted,Multiple joins/reconnects
35207,Duplicate Record,Deleted,Multiple joins/reconnects
35212,Duplicate Record,Deleted,Multiple joins/reconnects
35234,Duplicate Record,Deleted,Multiple joins/reconnects
35242,Duplicate Record,Deleted,Multiple joins/reconnects
35244,Duplicate Record,Deleted,Multiple joins/reconnects
35245,Duplicate Record,Deleted,Multiple joins/reconnects
35258,Duplicate Record,Deleted,Multiple joins/reconnects
35261,Duplicate Record,Deleted,Multiple joins/reconnects
35275,Duplicate Record,Deleted,Multiple joins/reconnects
35332,Duplicate Record,Deleted,Multiple joins/reconnects
35333,Duplicate Record,Deleted,Multiple joins/reconnects
35363,Duplicate Record,Deleted,Multiple joins/reconnects
35364,Duplicate Record,Deleted,Multiple joins/reconnects
35373,Duplicate Record,Deleted,Multiple joins/reconnects
35374,Duplicate Record,Deleted,Multiple joins/reconnects
35391,Duplicate Record,Deleted,Multiple joins/reconnects
35408,Duplicate Record,Deleted,Multiple joins/reconnects
35421,Duplicate Record,Deleted,Multiple joins/reconnects
35422,Duplicate Record,Deleted,Multiple joins/reconnects
35437,Duplicate Record,Deleted,Multiple joins/reconnects
35458,Duplicate Record,Deleted,Multiple joins/reconnects
35460,Duplicate Record,Deleted,Multiple joins/reconnects
35463,Duplicate Record,Deleted,Multiple joins/reconnects
35469,Duplicate Record,Deleted,Multiple joins/reconnects
35478,Duplicate Record,Deleted,Multiple joins/reconnects
35479,Duplicate Record,Deleted,Multiple joins/reconnects
35486,Duplicate Record,Deleted,Multiple joins/reconnects
35510,Duplicate Record,Deleted,Multiple joins/reconnects
35525,Duplicate Record,Deleted,Multiple joins/reconnects
35526,Duplicate Record,Deleted,Multiple joins/reconnects
35528,Duplicate Record,Deleted,Multiple joins/reconnects
35529,Duplicate Record,Deleted,Multiple joins/reconnects
35538,Duplicate Record,Deleted,Multiple joins/reconnects
35545,Duplicate Record,Deleted,Multiple joins/reconnects
35600,Duplicate Record,Deleted,Multiple joins/reconnects
35606,Duplicate Record,Deleted,Multiple joins/reconnects
35625,Duplicate Record,Deleted,Multiple joins/reconnects
35628,Duplicate Record,Deleted,Multiple joins/reconnects
35629,Duplicate Record,Deleted,Multiple joins/reconnects
35639,Duplicate Record,Deleted,Multiple joins/reconnects
35643,Duplicate Record,Deleted,Multiple joins/reconnects
35650,Duplicate Record,Deleted,Multiple joins/reconnects
35651,Duplicate Record,Deleted,Multiple joins/reconnects
35670,Duplicate Record,Deleted,Multiple joins/reconnects
35679,Duplicate Record,Deleted,Multiple joins/reconnects
35689,Duplicate Record,Deleted,Multiple joins/reconnects
35699,Duplicate Record,Deleted,Multiple joins/reconnects
35705,Duplicate Record,Deleted,Multiple joins/reconnects
35733,Duplicate Record,Deleted,Multiple joins/reconnects
35734,Duplicate Record,Deleted,Multiple joins/reconnects
35747,Duplicate Record,Deleted,Multiple joins/reconnects
35769,Duplicate Record,Deleted,Multiple joins/reconnects
35770,Duplicate Record,Deleted,Multiple joins/reconnects
35775,Duplicate Record,Deleted,Multiple joins/reconnects
35786,Duplicate Record,Deleted,Multiple joins/reconnects
35805,Duplicate Record,Deleted,Multiple joins/reconnects
35806,Duplicate Record,Deleted,Multiple joins/reconnects
35834,Duplicate Record,Deleted,Multiple joins/reconnects
35835,Duplicate Record,Deleted,Multiple joins/reconnects
35839,Duplicate Record,Deleted,Multiple joins/reconnects
35842,Duplicate Record,Deleted,Multiple joins/reconnects
35882,Duplicate Record,Deleted,Multiple joins/reconnects
35885,Duplicate Record,Deleted,Multiple joins/reconnects
35899,Duplicate Record,Deleted,Multiple joins/reconnects
35924,Duplicate Record,Deleted,Multiple joins/reconnects
35925,Duplicate Record,Deleted,Multiple joins/reconnects
35927,Duplicate Record,Deleted,Multiple joins/reconnects
35929,Duplicate Record,Deleted,Multiple joins/reconnects
35930,Duplicate Record,Deleted,Multiple joins/reconnects
35937,Duplicate Record,Deleted,Multiple joins/reconnects
35947,Duplicate Record,Deleted,Multiple joins/reconnects
35948,Duplicate Record,Deleted,Multiple joins/reconnects
35958,Duplicate Record,Deleted,Multiple joins/reconnects
35959,Duplicate Record,Deleted,Multiple joins/reconnects
35997,Duplicate Record,Deleted,Multiple joins/reconnects
36004,Duplicate Record,Deleted,Multiple joins/reconnects
36013,Duplicate Record,Deleted,Multiple joins/reconnects
36044,Duplicate Record,Deleted,Multiple joins/reconnects
36045,Duplicate Record,Deleted,Multiple joins/reconnects
36054,Duplicate Record,Deleted,Multiple joins/reconnects
36055,Duplicate Record,Deleted,Multiple joins/reconnects
36070,Duplicate Record,Deleted,Multiple joins/reconnects
36082,Duplicate Record,Deleted,Multiple joins/reconnects
36083,Duplicate Record,Deleted,Multiple joins/reconnects
36098,Duplicate Record,Deleted,Multiple joins/reconnects
36099,Duplicate Record,Deleted,Multiple joins/reconnects
36106,Duplicate Record,Deleted,Multiple joins/reconnects
36107,Duplicate Record,Deleted,Multiple joins/reconnects
36122,Duplicate Record,Deleted,Multiple joins/reconnects
36123,Duplicate Record,Deleted,Multiple joins/reconnects
36127,Duplicate Record,Deleted,Multiple joins/reconnects
36138,Duplicate Record,Deleted,Multiple joins/reconnects
36144,Duplicate Record,Deleted,Multiple joins/reconnects
36145,Duplicate Record,Deleted,Multiple joins/reconnects
36162,Duplicate Record,Deleted,Multiple joins/reconnects
36163,Duplicate Record,Deleted,Multiple joins/reconnects
36186,Duplicate Record,Deleted,Multiple joins/reconnects
36194,Duplicate Record,Deleted,Multiple joins/reconnects
36195,Duplicate Record,Deleted,Multiple joins/reconnects
36226,Duplicate Record,Deleted,Multiple joins/reconnects
36227,Duplicate Record,Deleted,Multiple joins/reconnects
36259,Duplicate Record,Deleted,Multiple joins/reconnects
36310,Duplicate Record,Deleted,Multiple joins/reconnects
36311,Duplicate Record,Deleted,Multiple joins/reconnects
36326,Duplicate Record,Deleted,Multiple joins/reconnects
36339,Duplicate Record,Deleted,Multiple joins/reconnects
36340,Duplicate Record,Deleted,Multiple joins/reconnects
36349,Duplicate Record,Deleted,Multiple joins/reconnects
36352,Duplicate Record,Deleted,Multiple joins/reconnects
36353,Duplicate Record,Deleted,Multiple joins/reconnects
36358,Duplicate Record,Deleted,Multiple joins/reconnects
36386,Duplicate Record,Deleted,Multiple joins/reconnects
36387,Duplicate Record,Deleted,Multiple joins/reconnects
36413,Duplicate Record,Deleted,Multiple joins/reconnects
36421,Duplicate Record,Deleted,Multiple joins/reconnects
36422,Duplicate Record,Deleted,Multiple joins/reconnects
36424,Duplicate Record,Deleted,Multiple joins/reconnects
36429,Duplicate Record,Deleted,Multiple joins/reconnects
36430,Duplicate Record,Deleted,Multiple joins/reconnects
36446,Duplicate Record,Deleted,Multiple joins/reconnects
36455,Duplicate Record,Deleted,Multiple joins/reconnects
36457,Duplicate Record,Deleted,Multiple joins/reconnects
36458,Duplicate Record,Deleted,Multiple joins/reconnects
36470,Duplicate Record,Deleted,Multiple joins/reconnects
36471,Duplicate Record,Deleted,Multiple joins/reconnects
36489,Duplicate Record,Deleted,Multiple joins/reconnects
36490,Duplicate Record,Deleted,Multiple joins/reconnects
36500,Duplicate Record,Deleted,Multiple joins/reconnects
36517,Duplicate Record,Deleted,Multiple joins/reconnects
36534,Duplicate Record,Deleted,Multiple joins/reconnects
36535,Duplicate Record,Deleted,Multiple joins/reconnects
36538,Duplicate Record,Deleted,Multiple joins/reconnects
36539,Duplicate Record,Deleted,Multiple joins/reconnects
36544,Duplicate Record,Deleted,Multiple joins/reconnects
36551,Duplicate Record,Deleted,Multiple joins/reconnects
36552,Duplicate Record,Deleted,Multiple joins/reconnects
36560,Duplicate Record,Deleted,Multiple joins/reconnects
36567,Duplicate Record,Deleted,Multiple joins/reconnects
36568,Duplicate Record,Deleted,Multiple joins/reconnects
36573,Duplicate Record,Deleted,Multiple joins/reconnects
36574,Duplicate Record,Deleted,Multiple joins/reconnects
36582,Duplicate Record,Deleted,Multiple joins/reconnects
36602,Duplicate Record,Deleted,Multiple joins/reconnects
36621,Duplicate Record,Deleted,Multiple joins/reconnects
36647,Duplicate Record,Deleted,Multiple joins/reconnects
36653,Duplicate Record,Deleted,Multiple joins/reconnects
36661,Duplicate Record,Deleted,Multiple joins/reconnects
36662,Duplicate Record,Deleted,Multiple joins/reconnects
36670,Duplicate Record,Deleted,Multiple joins/reconnects
36685,Duplicate Record,Deleted,Multiple joins/reconnects
36686,Duplicate Record,Deleted,Multiple joins/reconnects
36722,Duplicate Record,Deleted,Multiple joins/reconnects
36742,Duplicate Record,Deleted,Multiple joins/reconnects
36756,Duplicate Record,Deleted,Multiple joins/reconnects
36758,Duplicate Record,Deleted,Multiple joins/reconnects
36777,Duplicate Record,Deleted,Multiple joins/reconnects
36778,Duplicate Record,Deleted,Multiple joins/reconnects
36791,Duplicate Record,Deleted,Multiple joins/reconnects
36792,Duplicate Record,Deleted,Multiple joins/reconnects
36807,Duplicate Record,Deleted,Multiple joins/reconnects
36826,Duplicate Record,Deleted,Multiple joins/reconnects
36827,Duplicate Record,Deleted,Multiple joins/reconnects
36858,Duplicate Record,Deleted,Multiple joins/reconnects
36866,Duplicate Record,Deleted,Multiple joins/reconnects
36867,Duplicate Record,Deleted,Multiple joins/reconnects
36871,Duplicate Record,Deleted,Multiple joins/reconnects
36900,Duplicate Record,Deleted,Multiple joins/reconnects
36901,Duplicate Record,Deleted,Multiple joins/reconnects
36914,Duplicate Record,Deleted,Multiple joins/reconnects
36941,Duplicate Record,Deleted,Multiple joins/reconnects
36970,Duplicate Record,Deleted,Multiple joins/reconnects
36977,Duplicate Record,Deleted,Multiple joins/reconnects
36979,Duplicate Record,Deleted,Multiple joins/reconnects
36980,Duplicate Record,Deleted,Multiple joins/reconnects
36989,Duplicate Record,Deleted,Multiple joins/reconnects
37005,Duplicate Record,Deleted,Multiple joins/reconnects
